,berry_x,observation_date,main_tree_type,year,week_number,monthday,lat_x,lon_x,temp,dew,humidity,pressure,cloudcover,solarradiation,solarenergy,uvindex,county,wd_pro_limit,wood_qualty,city_name,region,altitude,berry_x_num,main_tree_type_num,forest_development_class_num
777,lingonberry,2020-09-16,spruce,2020,38,916,61.59121559191374,21.720607487442773,11.5,10.5,93.7,1009.5,92.9,None,None,None,4.0,2.9,2.0588235294117645,Pori sub-region,Western Finland Province,44.198238372802734,3,2,4
778,bilberry,2021-07-16,pine,2021,28,716,64.29236607009285,25.966931760841096,17.0,9.8,64.2,1013.3,23.1,338.9,24.1,8.0,17.0,2.625,2.0,Siikalatva sub-region,Northern Finland Regional State Administrative Agency,113.32964324951172,1,1,1
779,lingonberry,2021-08-22,pine,2021,33,822,64.29236607009285,25.966931760841096,11.5,10.9,95.9,1012.2,93.7,89.7,5.3,2.0,17.0,2.625,2.0,Siikalatva sub-region,Northern Finland Regional State Administrative Agency,113.32964324951172,3,1,1
780,bilberry,2020-08-21,pine,2020,34,821,64.29236607009285,25.966931760841096,17.2,12.5,76.4,1014.7,16.3,286.5,16.5,6.0,17.0,2.625,2.0,Siikalatva sub-region,Northern Finland Regional State Administrative Agency,113.32964324951172,1,1,1
781,lingonberry,2020-09-02,pine,2020,36,902,64.29236607009285,25.966931760841096,9.5,5.0,76.9,1027.0,4.2,329.4,15.6,5.0,17.0,2.625,2.0,Siikalatva sub-region,Northern Finland Regional State Administrative Agency,113.32964324951172,3,1,1
782,bilberry,2021-07-19,pine,2021,29,719,62.05224124655508,27.000010284662032,15.7,8.4,63.7,1007.0,40.3,299.2,20.3,6.0,10.0,2.9130434782608696,1.7941176470588236,Kyyvesi,Regional State Administrative Agency for Eastern Finland,113.5298309326172,1,1,3
783,bilberry,2019-07-23,pine,2019,30,723,62.05224124655508,27.000010284662032,19.4,10.7,62.7,1015.3,8.3,341.8,19.6,7.0,10.0,2.9130434782608696,1.7941176470588236,Kyyvesi,Regional State Administrative Agency for Eastern Finland,113.5298309326172,1,1,3
784,bilberry,2020-08-02,pine,2020,31,802,62.05224124655508,27.000010284662032,14.1,12.0,87.7,1010.5,78.2,118.9,7.5,3.0,10.0,2.9130434782608696,1.7941176470588236,Kyyvesi,Regional State Administrative Agency for Eastern Finland,113.5298309326172,1,1,3
785,bilberry,2021-07-15,pine,2021,28,715,60.51811075857231,25.54280079565545,25.7,18.1,65.8,1011.5,12.9,262.7,19.9,7.0,1.0,3.0,2.0,Askola,Southern Finland Province,47.34959411621094,1,1,1
786,lingonberry,2021-08-26,pine,2021,34,826,60.51811075857231,25.54280079565545,13.5,12.2,92.3,1013.3,86.2,108.1,5.9,3.0,1.0,3.0,2.0,Askola,Southern Finland Province,47.34959411621094,3,1,1
787,bilberry,2020-07-20,pine,2020,30,720,60.51811075857231,25.54280079565545,20.9,14.6,69.1,1013.7,59.7,265.6,18.2,7.0,1.0,3.0,2.0,Askola,Southern Finland Province,47.34959411621094,1,1,1
788,bilberry,2020-08-07,pine,2020,32,807,60.51811075857231,25.54280079565545,18.6,15.8,84.9,1026.2,40.5,204.3,13.2,6.0,1.0,3.0,2.0,Askola,Southern Finland Province,47.34959411621094,1,1,1
789,lingonberry,2020-08-22,pine,2020,34,822,60.51811075857231,25.54280079565545,18.1,15.8,86.5,1012.0,81.9,36.6,3.3,2.0,1.0,3.0,2.0,Askola,Southern Finland Province,47.34959411621094,3,1,1
790,bilberry,2021-07-19,pine,2021,29,719,63.74604207243081,25.17633195503594,14.1,8.1,68.4,1005.7,54.4,215.2,15.6,6.0,17.0,3.0,2.363636363636364,Nivala-Haapajarvi sub-region,Northern Finland Regional State Administrative Agency,120.22093200683594,1,1,3
791,lingonberry,2021-09-04,pine,2021,35,904,63.74604207243081,25.17633195503594,5.5,1.1,75.0,1015.1,12.0,266.5,14.4,5.0,17.0,3.0,2.363636363636364,Nivala-Haapajarvi sub-region,Northern Finland Regional State Administrative Agency,120.22093200683594,3,1,3
792,lingonberry,2020-09-15,pine,2020,38,915,63.74604207243081,25.17633195503594,8.3,5.4,83.6,1018.0,29.5,202.5,10.1,4.0,17.0,3.0,2.363636363636364,Nivala-Haapajarvi sub-region,Northern Finland Regional State Administrative Agency,120.22093200683594,3,1,3
793,bilberry,2021-07-14,pine,2021,28,714,60.61456969075599,22.06439555606345,25.8,14.7,52.2,1015.2,12.0,268.9,20.1,7.0,2.0,2.936170212765957,2.1481481481481484,Nousiainen,Western Finland Province,22.16325187683105,1,1,3
794,bilberry,2021-07-24,pine,2021,29,724,61.68991502400471,27.94505624193033,15.1,6.8,60.5,1014.0,21.6,341.4,22.0,6.0,10.0,3.0,1.5,Pieksamaki sub-region,Regional State Administrative Agency for Eastern Finland,90.5771942138672,1,1,1
795,bilberry,2019-07-17,pine,2019,29,717,61.68991502400471,27.94505624193033,16.4,9.3,66.0,1011.0,17.2,338.4,19.4,7.0,10.0,3.0,1.5,Pieksamaki sub-region,Regional State Administrative Agency for Eastern Finland,90.5771942138672,1,1,1
796,bilberry,2020-07-20,pine,2020,30,720,61.68991502400471,27.94505624193033,19.9,15.2,76.1,1013.5,55.8,237.1,15.2,6.0,10.0,3.0,1.5,Pieksamaki sub-region,Regional State Administrative Agency for Eastern Finland,90.5771942138672,1,1,1
797,bilberry,2021-08-14,spruce,2021,32,814,65.99686534781587,25.898467471936097,15.3,13.6,90.5,1004.3,61.2,None,None,None,19.0,2.857142857142857,2.2,Ranua,Lapland,123.04418182373048,1,2,3
798,lingonberry,2021-08-26,pine,2021,34,826,65.99686534781587,25.898467471936097,9.3,4.3,72.5,1027.3,62.6,None,None,None,19.0,2.857142857142857,2.2,Ranua,Lapland,123.04418182373048,3,1,1
799,cloudberry,2021-07-17,pine,2021,28,717,65.99686534781587,25.898467471936097,16.4,9.5,65.8,1008.7,29.8,None,None,None,19.0,2.857142857142857,2.2,Ranua,Lapland,123.04418182373048,2,1,2
800,bilberry,2019-08-30,spruce,2019,35,830,65.99686534781587,25.898467471936097,16.1,14.4,89.6,1013.4,47.2,None,None,None,19.0,2.857142857142857,2.2,Ranua,Lapland,123.04418182373048,1,2,3
801,lingonberry,2019-10-01,pine,2019,40,1001,65.99686534781587,25.898467471936097,7.7,6.2,90.3,990.9,94.1,None,None,None,19.0,2.857142857142857,2.2,Ranua,Lapland,123.04418182373048,3,1,3
802,cloudberry,2019-08-30,pine,2019,35,830,65.99686534781587,25.898467471936097,16.1,14.4,89.6,1013.4,47.2,None,None,None,19.0,2.857142857142857,2.2,Ranua,Lapland,123.04418182373048,2,1,2
803,bilberry,2021-08-16,pine,2021,33,816,64.09210109513519,29.66722885494816,14.0,11.8,87.6,1002.8,71.4,None,None,None,18.0,2.953488372093023,2.057142857142857,Heiskala,Northern Finland Regional State Administrative Agency,183.55523681640625,1,1,3
804,bilberry,2019-08-11,pine,2019,32,811,64.09210109513519,29.66722885494816,12.7,7.5,71.8,1015.1,46.7,None,None,None,18.0,2.953488372093023,2.057142857142857,Heiskala,Northern Finland Regional State Administrative Agency,183.55523681640625,1,1,1
805,bilberry,2020-08-05,pine,2020,32,805,64.09210109513519,29.66722885494816,16.0,12.3,80.1,1009.4,53.0,None,None,None,18.0,2.953488372093023,2.057142857142857,Heiskala,Northern Finland Regional State Administrative Agency,183.55523681640625,1,1,1
806,bilberry,2021-07-19,pine,2021,29,719,61.85957275206727,28.900683310536813,16.4,9.4,65.9,1006.2,24.0,195.1,14.2,5.0,10.0,2.8666666666666667,2.037037037037037,Savonlinna,Regional State Administrative Agency for Eastern Finland,71.17394256591797,1,1,1
807,lingonberry,2021-09-11,pine,2021,36,911,61.85957275206727,28.900683310536813,10.0,9.0,93.5,1014.9,97.1,32.4,1.6,1.0,10.0,2.8666666666666667,2.037037037037037,Savonlinna,Regional State Administrative Agency for Eastern Finland,71.17394256591797,3,1,1
808,bilberry,2020-07-25,pine,2020,30,725,61.85957275206727,28.900683310536813,13.7,12.1,90.8,1008.2,91.6,74.3,4.1,1.0,10.0,2.8666666666666667,2.037037037037037,Savonlinna,Regional State Administrative Agency for Eastern Finland,71.17394256591797,1,1,1
809,bilberry,2020-07-13,pine,2020,29,713,61.85957275206727,28.900683310536813,14.4,10.0,77.3,1013.8,51.7,241.7,16.4,7.0,10.0,2.8666666666666667,2.037037037037037,Savonlinna,Regional State Administrative Agency for Eastern Finland,71.17394256591797,1,1,1
810,lingonberry,2020-08-12,pine,2020,33,812,61.85957275206727,28.900683310536813,12.7,8.0,74.1,1023.1,93.8,174.7,10.2,4.0,10.0,2.8666666666666667,2.037037037037037,Savonlinna,Regional State Administrative Agency for Eastern Finland,71.17394256591797,3,1,1
811,lingonberry,2020-08-23,pine,2020,34,823,61.85957275206727,28.900683310536813,18.4,15.0,82.0,1002.4,70.6,223.5,12.0,6.0,10.0,2.8666666666666667,2.037037037037037,Savonlinna,Regional State Administrative Agency for Eastern Finland,71.17394256591797,3,1,1
812,lingonberry,2021-09-03,pine,2021,35,903,63.44280230744195,23.39018660450349,8.4,4.6,78.6,1007.9,57.1,223.9,11.9,6.0,14.6,3.0,2.4,Evijarvi,Western Finland Province,52.512733459472656,3,1,4
813,lingonberry,2019-09-06,pine,2019,36,906,63.44280230744195,23.39018660450349,12.0,7.9,77.3,1006.1,32.5,259.2,14.0,6.0,14.6,3.0,2.4,Evijarvi,Western Finland Province,52.512733459472656,3,1,4
814,lingonberry,2020-09-08,pine,2020,37,908,63.44280230744195,23.39018660450349,10.0,9.2,94.7,1003.3,50.5,87.4,4.7,2.0,14.6,3.0,2.4,Evijarvi,Western Finland Province,52.512733459472656,3,1,4
815,lingonberry,2021-09-11,pine,2021,36,911,61.86942738854065,27.950580362577508,10.7,9.5,92.2,1014.9,95.7,75.8,3.8,2.0,10.0,3.0,1.9583333333333333,Pieksamaki sub-region,Regional State Administrative Agency for Eastern Finland,94.73865509033205,3,1,3
816,lingonberry,2019-08-18,pine,2019,33,818,61.86942738854065,27.950580362577508,17.6,9.5,61.3,1014.3,10.8,277.0,14.0,6.0,10.0,3.0,1.9583333333333333,Pieksamaki sub-region,Regional State Administrative Agency for Eastern Finland,94.73865509033205,3,1,3
818,lingonberry,2019-08-18,birch,2019,33,818,61.86942738854065,27.950580362577508,17.6,9.5,61.3,1014.3,10.8,277.0,14.0,6.0,10.0,3.0,1.9583333333333333,Pieksamaki sub-region,Regional State Administrative Agency for Eastern Finland,94.73865509033205,3,3,4
820,lingonberry,2020-08-12,pine,2020,33,812,61.86942738854065,27.950580362577508,12.7,7.8,73.4,1023.4,91.3,174.7,10.2,4.0,10.0,3.0,1.9583333333333333,Pieksamaki sub-region,Regional State Administrative Agency for Eastern Finland,94.73865509033205,3,1,3
821,lingonberry,2021-09-05,pine,2021,35,905,63.72968180764254,29.83565143408413,5.4,0.4,72.3,1018.0,21.1,None,None,None,14.0,2.4444444444444446,2.8125,Pielinen Karelia,Regional State Administrative Agency for Eastern Finland,165.74095153808594,3,1,4
822,lingonberry,2021-09-09,pine,2021,36,909,62.416935713381335,22.15737782487391,11.7,9.4,85.7,1010.5,90.8,95.3,5.0,2.0,14.0,2.90625,1.8,Suupohja sub-region,Western Finland Province,70.45043182373047,3,1,1
823,lingonberry,2021-10-12,pine,2021,41,1012,65.01145746294297,26.15138933047844,6.3,5.1,92.2,1002.5,92.6,48.5,1.9,1.0,17.0,2.923076923076923,2.0,Oulu,Northern Finland Regional State Administrative Agency,84.54922485351562,3,1,2
824,cloudberry,2021-07-15,spruce,2021,28,715,66.35180698934715,25.435990177176336,18.9,13.0,69.1,1010.1,65.0,None,None,None,19.0,2.8,2.0,Rovaniemi,Lapland,131.401611328125,2,2,2
825,cloudberry,2021-07-24,pine,2021,29,724,63.733520843844445,29.63337467708406,13.1,6.4,67.9,1012.0,39.9,None,None,None,14.615384615384617,2.435897435897436,2.6129032258064515,Pielinen Karelia,Regional State Administrative Agency for Eastern Finland,170.1974639892578,2,1,2
826,cloudberry,2021-07-27,swamp,2021,30,727,66.0903625759109,26.778910245055165,18.7,11.4,66.4,1019.4,6.0,None,None,None,19.0,2.1785714285714284,2.375,Ranua,Lapland,190.46533203125,2,7,2
827,bilberry,2019-07-20,pine,2019,29,720,62.86007806329729,27.000003445715407,18.0,12.1,70.6,1013.5,52.5,None,None,None,11.0,3.0,1.7777777777777777,Iisvesi,Regional State Administrative Agency for Eastern Finland,106.2593002319336,1,1,1
828,bilberry,2019-07-09,pine,2019,28,709,60.61273068753796,26.08661053025825,12.5,10.3,86.4,1006.2,96.2,None,None,None,1.4285714285714286,3.0,2.4375,Loviisa sub-region,Southern Finland Province,38.38894271850586,1,1,1
829,bilberry,2019-07-23,pine,2019,30,723,66.0746995880864,24.789876502368745,20.3,13.1,65.7,1015.6,1.5,None,None,None,19.0,3.0,2.571428571428572,Tervola,Lapland,71.29566192626953,1,1,3
830,lingonberry,2019-08-17,pine,2019,33,817,66.0746995880864,24.789876502368745,14.9,13.0,88.4,1009.5,87.6,None,None,None,19.0,3.0,2.571428571428572,Tervola,Lapland,71.29566192626953,3,1,4
831,bilberry,2019-07-24,pine,2019,30,724,61.32367878855915,25.318697798897645,21.6,14.7,66.8,1015.5,10.4,None,None,None,7.0,1.75,2.0,Padasjoki,Southern Finland Province,138.6738739013672,1,1,3
832,lingonberry,2019-09-12,pine,2019,37,912,61.32367878855915,25.318697798897645,14.2,13.6,96.5,1010.6,91.3,86.8,7.5,3.0,7.0,1.75,2.0,Padasjoki,Southern Finland Province,138.6738739013672,3,1,1
833,bilberry,2019-08-05,pine,2019,32,805,67.40761562131902,23.96666682023883,8.4,2.5,68.5,1008.8,15.3,None,None,None,19.0,2.071428571428572,2.7777777777777777,Kolari,Lapland,233.4371337890625,1,1,1
834,lingonberry,2019-09-11,pine,2019,37,911,67.40761562131902,23.96666682023883,13.9,12.5,91.7,1011.3,89.1,None,None,None,19.0,2.071428571428572,2.7777777777777777,Kolari,Lapland,233.4371337890625,3,1,1
835,bilberry,2019-07-16,pine,2019,29,716,63.10220373709486,29.7742828800099,12.7,8.1,76.2,1011.6,65.0,None,None,None,12.0,2.6666666666666665,2.2,Pielinen Karelia,Regional State Administrative Agency for Eastern Finland,137.20896911621094,1,1,1
836,cloudberry,2019-07-16,pine,2019,29,716,63.10220373709486,29.7742828800099,12.7,8.1,76.2,1011.6,65.0,None,None,None,12.0,2.6666666666666665,2.2,Pielinen Karelia,Regional State Administrative Agency for Eastern Finland,137.20896911621094,2,1,2
837,bilberry,2019-08-01,pine,2019,31,801,63.28874366278747,29.393172622879863,12.3,7.9,75.1,1014.1,93.5,None,None,None,12.0,3.0,3.0,Pielinen,Regional State Administrative Agency for Eastern Finland,164.9524383544922,1,1,3
839,bilberry,2019-08-01,pine,2019,31,801,63.28874366278747,29.393172622879863,12.3,7.9,75.1,1014.1,93.5,None,None,None,12.0,3.0,3.0,Pielinen,Regional State Administrative Agency for Eastern Finland,164.9524383544922,1,1,1
841,bilberry,2019-08-06,birch,2019,32,806,62.65394207331288,29.7322584878296,9.8,6.3,79.5,1005.8,76.8,None,None,None,12.0,2.702702702702702,1.7916666666666667,Kontiolahti,Regional State Administrative Agency for Eastern Finland,115.73118591308594,1,3,4
842,cloudberry,2019-07-16,pine,2019,29,716,63.12934514665977,27.00002102816763,14.7,9.5,71.9,1011.0,77.2,None,None,None,11.0,3.0,2.333333333333333,Maaninka,Regional State Administrative Agency for Eastern Finland,116.2530288696289,2,1,3
843,cloudberry,2019-07-25,pine,2019,30,725,65.45004790325527,28.94151740294095,20.7,12.7,63.3,1019.2,0.1,None,None,None,17.0,2.7,1.933333333333333,Taivalkoski,Northern Finland Regional State Administrative Agency,257.16632080078125,2,1,2
844,cloudberry,2019-07-23,pine,2019,30,723,63.64005708273645,24.17333065134688,19.2,12.3,68.0,1015.5,15.6,None,None,None,16.0,3.0,1.7222222222222223,Kokkola sub-region,Western and Central Finland Regional State Administrative Agency,97.9398193359375,2,1,4
845,cloudberry,2019-07-17,pine,2019,29,717,64.91874273377327,28.268595103064925,10.5,8.3,87.3,1013.3,63.3,None,None,None,18.0,2.9047619047619047,2.206896551724138,Puolanka,Northern Finland Regional State Administrative Agency,213.08596801757807,2,1,2
846,bilberry,2020-07-10,pine,2020,28,710,61.23611741062167,25.50970744432833,13.5,9.1,75.7,1009.7,58.1,None,None,None,7.0,2.9411764705882355,2.6923076923076925,Asikkala,Southern Finland Province,132.6854248046875,1,1,3
847,bilberry,2020-07-19,pine,2020,29,719,60.52511713239232,22.07804769028981,20.0,15.2,75.9,1018.2,9.1,258.7,17.5,6.0,2.0,2.8,2.25,Masku,Western Finland Province,18.96251106262207,1,1,3
848,bilberry,2020-07-27,pine,2020,31,727,60.52511713239232,22.07804769028981,18.2,12.9,71.5,1016.0,63.0,89.9,7.7,5.0,2.0,2.8,2.25,Masku,Western Finland Province,18.96251106262207,1,1,3
849,bilberry,2020-07-20,pine,2020,30,720,62.75069173029385,24.650556344659307,19.6,13.7,70.7,1012.7,61.1,None,None,None,13.0,3.0,1.6,Karstula,Western Finland Province,146.8776092529297,1,1,1
850,bilberry,2020-07-25,pine,2020,30,725,61.149937060459614,28.114639492860857,13.7,12.9,94.8,1007.3,79.5,None,None,None,9.0,2.9655172413793105,1.5454545454545454,Taipalsaari,Southern Finland Province,71.46244049072266,1,1,1
851,bilberry,2020-07-27,pine,2020,31,727,64.11133222862223,28.231681107945043,16.1,11.6,77.2,1020.1,42.5,263.7,22.8,7.0,18.0,2.8823529411764706,2.15,Sotkamo,Northern Finland Regional State Administrative Agency,200.8575897216797,1,1,3
852,bilberry,2020-07-30,pine,2020,31,730,65.73103158542925,27.43609726776841,14.9,12.2,84.9,1003.9,78.3,None,None,None,17.0,2.571428571428572,2.0,Pudasjarvi,Northern Finland Regional State Administrative Agency,208.37750244140625,1,1,1
853,bilberry,2020-08-01,pine,2020,31,801,62.22697547535879,25.84581816226453,14.7,9.3,72.3,1015.6,44.0,None,None,None,13.0,2.823529411764706,2.2,Paijanne,Western Finland Province,145.4918670654297,1,1,1
854,bilberry,2020-08-09,spruce,2020,32,809,61.691084792760144,26.24393825010136,20.1,15.5,75.7,1017.8,17.0,None,None,None,13.0,2.8372093023255816,1.78125,Joutsa,Western Finland Province,133.6224822998047,1,2,1
855,bilberry,2020-08-03,pine,2020,32,803,66.44148462303215,25.43038200938423,14.3,8.2,70.1,1005.2,2.7,None,None,None,19.0,2.3703703703703702,2.117647058823529,Rovaniemi,Lapland,139.8196563720703,1,1,3
857,bilberry,2020-08-03,mixed,2020,32,803,66.44148462303215,25.43038200938423,14.3,8.2,70.1,1005.2,2.7,None,None,None,19.0,2.3703703703703702,2.117647058823529,Rovaniemi,Lapland,139.8196563720703,1,5,1
859,bilberry,2020-07-27,pine,2020,31,727,66.16434702000291,24.78205611550381,16.7,12.0,76.2,1018.0,27.5,268.1,23.3,7.0,19.0,2.4,2.4444444444444446,Tervola,Lapland,78.75956726074219,1,1,3
860,bilberry,2020-07-27,mixed,2020,31,727,66.43907115539295,25.206277537213545,16.5,11.3,74.5,1018.4,12.4,275.7,23.8,7.0,19.0,2.7142857142857144,1.818181818181818,Rovaniemi,Lapland,124.05391693115234,1,5,1
861,bilberry,2020-07-20,pine,2020,30,720,60.32231997872063,24.464913011267907,20.1,15.2,73.9,1014.0,73.9,214.6,14.5,6.0,1.0,2.814814814814815,1.6923076923076923,Nuuksio National Park,Southern Finland Province,40.99991989135742,1,1,1
862,bilberry,2020-08-13,pine,2020,33,813,67.78100000789527,24.866921400142708,11.9,9.4,85.2,1016.7,76.8,119.9,10.3,3.0,19.0,2.7,1.8333333333333333,Kittila,Lapland,217.8164978027344,1,1,1
863,bilberry,2020-08-18,pine,2020,34,818,62.85665612784396,27.982352361345544,14.6,8.2,67.9,1011.7,4.0,None,None,None,11.0,3.0,1.7777777777777777,Kuopio,Regional State Administrative Agency for Eastern Finland,90.431640625,1,1,1
864,bilberry,2020-08-03,spruce,2020,32,803,63.84731663524114,27.00001566231386,14.2,11.9,87.0,1005.2,69.7,155.7,10.1,4.0,11.0,2.7045454545454546,2.484848484848485,Vierema,Regional State Administrative Agency for Eastern Finland,178.716552734375,1,2,4
865,lingonberry,2020-08-12,spruce,2020,33,812,63.84731663524114,27.00001566231386,12.0,7.2,73.6,1023.8,88.0,230.2,14.0,5.0,11.0,2.7045454545454546,2.484848484848485,Vierema,Regional State Administrative Agency for Eastern Finland,178.716552734375,3,2,4
866,cloudberry,2020-07-22,pine,2020,30,722,63.84731663524114,27.00001566231386,14.2,14.2,99.5,999.9,90.4,104.3,6.7,3.0,11.0,2.7045454545454546,2.484848484848485,Vierema,Regional State Administrative Agency for Eastern Finland,178.716552734375,2,1,1
867,cloudberry,2020-07-15,pine,2020,29,715,64.38048024361466,28.24371734921556,14.1,9.5,76.7,1015.8,32.5,None,None,None,18.0,2.931034482758621,2.409090909090909,Paltamo,Northern Finland Regional State Administrative Agency,204.8386383056641,2,1,4
868,cloudberry,2020-07-18,pine,2020,29,718,63.83303363742151,24.967397132992232,19.5,12.9,67.1,1014.2,36.5,288.3,20.6,6.0,17.0,2.857142857142857,2.25,Nivala,Northern Finland Regional State Administrative Agency,112.2723159790039,2,1,2
869,cloudberry,2020-07-20,pine,2020,30,720,66.89199087077091,25.629913212991426,19.2,13.5,70.7,1012.6,10.2,215.3,18.7,6.0,19.0,2.7,1.7777777777777777,Rovaniemi,Lapland,200.34881591796875,2,1,2
