xy,osite,lohko,koeala,kuvio,koko9,koko564,kunta,maku,vv,mluok,fra,alar,kptylm,ojtil,pt,jaksot,khlk,ppa,kasru,klpm,kpituus,ika,kokru,laatu,bm1,bm2,bm1ma,bm2ma,bm1ku,bm2ku,bm1ko,bm2ko,bm1ml,bm2ml,n_l
380000-7130000,3.0,73490.44444444444,5.277777777777778,1.1111111111111112,8.88888888888889,8.88888888888889,487.44444444444446,17.0,16.666666666666668,1.3333333333333333,1.2222222222222223,1.75,0.75,1.875,3.0,1.0625,4.25,17.3125,2275.0,14.6875,128.375,56.0625,15600.0,2.4375,58.878505152475,16.35204511538125,33.29625242593125,8.2627063576625,13.45563183221875,4.18585063633125,11.81858214671875,3.7792118937187498,0.3080387478937499,0.1242762276875,27.5625
380000-7140000,3.0,360188.8571428572,6.809523809523809,1.0952380952380951,9.047619047619047,9.047619047619047,625.0,17.0,17.0,1.4285714285714286,1.1904761904761905,2.3684210526315788,2.8421052631578947,3.421052631578948,3.0,1.2105263157894737,4.789473684210527,17.526315789473685,1600.0,16.36842105263158,140.31578947368422,62.63157894736842,17600.0,2.8947368421052637,59.85840132441052,16.53133764893158,22.569965643826315,5.914271119394737,15.28950640407895,4.599340842794737,21.755323122210527,5.907354636663158,0.2436061540736842,0.1103710500999999,19.73684210526316
380000-7150000,3.0,269916.96774193546,5.935483870967742,1.1935483870967742,8.387096774193548,8.387096774193548,666.0322580645161,17.0,15.806451612903226,1.2258064516129032,1.096774193548387,2.161290322580645,0.4,1.8,2.967741935483871,1.037037037037037,4.25925925925926,13.962962962962964,1100.0,14.791666666666666,113.03703703703704,66.48148148148148,13150.0,2.3846153846153846,40.74316165234643,11.068148754039283,28.714277558325,7.303415098410714,4.975613038217857,1.5698748248928571,6.660058608842857,2.0643589492214285,0.3932124469285714,0.1304998815321428,17.85185185185185
380000-7160000,3.0,77946.0,5.5,1.1,9.0,9.0,678.0,17.0,17.8,2.3,1.4,1.5,0.75,1.125,2.9,1.125,4.857142857142857,16.5,2350.0,17.666666666666668,118.25,69.25,22000.0,2.7142857142857144,54.111970264325,15.7434571500375,10.6381383632875,2.7086883826375003,27.552863341025,8.442805984375,13.1921599741125,3.81481760545,2.72880858675,0.777145177475,22.375
380000-7170000,3.0,204129.3333333333,5.791666666666667,1.4583333333333333,6.666666666666667,6.666666666666667,678.0,17.0,15.666666666666666,2.75,1.8333333333333333,1.0714285714285714,0.0,0.4166666666666667,2.9166666666666665,1.0,4.142857142857143,20.166666666666668,2898.0,14.416666666666666,132.66666666666666,50.25,17423.5,2.5,58.7466993621,16.166549137171426,19.837760587307145,5.152900806135714,23.463423514064285,6.659693592771428,14.337367388221429,4.0225071506142855,1.1081478721785714,0.3314475876214285,21.75
380000-7180000,3.0,80617.42857142857,6.0,1.2857142857142858,7.142857142857143,7.142857142857143,718.0,17.0,15.285714285714286,3.4285714285714284,2.2857142857142856,1.5,0.0,0.5,2.9285714285714284,1.3333333333333333,4.2,26.666666666666668,0.0,20.666666666666668,149.33333333333334,91.33333333333331,0.0,2.333333333333333,38.4201461102,10.1724313714,38.4201461102,10.1724313714,0.0,0.0,0.0,0.0,0.0,0.0,18.33333333333333
380000-7210000,3.0,85046.0,5.7,1.2,8.0,8.0,72.0,17.0,17.0,1.7,1.4,1.0,0.0,0.0,2.1,1.0,4.875,17.375,0.0,20.375,142.375,58.0,0.0,2.375,50.270946299825,14.5562169008125,50.12292237845,14.5095019776875,0.0,0.0,0.14802392145,0.0467149231125,0.0,0.0,11.375
380000-7290000,4.0,103015.0,3.8,1.2,7.6,7.6,241.0,19.0,18.0,6.0,3.2,,,,2.8,,,,0.0,,,,0.0,,,,,,,,,,,,
380000-7300000,4.0,104015.0,4.5,1.0,10.0,10.0,317.25,19.0,15.0,1.75,1.25,2.142857142857143,0.0,3.142857142857143,2.625,1.0,4.8,13.571428571428571,0.0,15.2,117.57142857142856,66.57142857142857,0.0,2.4,45.84878445715714,13.355697857442856,4.433344388328572,1.1126725417,7.921152734042857,2.607237505557143,33.315918640657145,9.567932139942856,0.1783686942714285,0.0678556700857142,23.428571428571427
380000-7310000,4.0,104815.0,5.2,1.3333333333333333,6.666666666666667,6.666666666666667,322.3333333333333,19.0,16.6,1.7333333333333334,1.5333333333333334,1.5384615384615383,0.0,1.0909090909090908,3.0,1.2,3.909090909090909,13.7,2400.0,13.77777777777778,91.7,53.7,5625.0,2.0,29.907365145,9.630690818745457,4.448625827,1.202851942818182,20.548891299727277,7.006049911336363,4.010296810745455,1.1370739594909092,0.8995512077818181,0.2847150052636363,17.875
380000-7320000,4.0,105784.23076923077,6.076923076923077,1.2307692307692308,7.6923076923076925,7.6923076923076925,706.0769230769231,19.0,14.692307692307692,1.3076923076923077,1.1538461538461535,2.076923076923077,0.0,3.0,2.8461538461538463,1.0833333333333333,4.9,16.583333333333332,200.0,14.1,103.5,67.0,3500.0,3.3,39.17761053591666,12.37684787885,3.505200189,1.0138517590083334,14.782507075666668,4.984941544575,20.857047860991667,6.363311335216667,0.0328554103083333,0.01474323995,25.83333333333333
380000-7330000,4.0,106742.27272727272,5.909090909090909,1.0909090909090908,9.090909090909092,9.090909090909092,845.5454545454545,19.0,15.454545454545457,1.6363636363636365,1.181818181818182,1.3,0.0,0.0,2.909090909090909,1.1111111111111112,5.222222222222222,15.0,0.0,19.25,125.77777777777776,102.44444444444444,0.0,2.5,61.8224658793,19.86992528829,20.72975899621,6.06210364753,27.78633066346,9.59492208586,12.72422815148,3.97224276977,0.5821480682500001,0.24065678504,32.44444444444444
380000-7340000,4.0,107765.0,5.583333333333333,1.25,7.666666666666667,7.583333333333333,849.5,19.0,17.5,1.4166666666666667,1.1666666666666667,1.9166666666666667,0.6,0.8,2.6666666666666665,1.0,5.0,13.5,0.0,19.428571428571427,131.5,99.3,0.0,2.2857142857142856,35.98006706062727,10.632524739463635,16.906055523872727,4.649822762172727,6.427172694609092,2.1619457489454548,10.824367793336364,3.243121389927273,1.8224710488454543,0.5776348384454546,18.2
380000-7350000,4.0,108848.33333333331,5.333333333333333,1.1666666666666667,8.333333333333334,8.333333333333334,955.1666666666666,19.0,15.5,1.3333333333333333,1.3333333333333333,1.75,0.0,1.25,2.9166666666666665,1.4,4.2,17.2,0.0,13.2,103.5,54.1,0.0,2.3,36.46987894109,11.82037771647,7.957737724329999,2.04471204069,16.12254082117,5.42989680831,12.38960039569,4.34576886741,0.0,0.0,28.5
380000-7360000,4.0,109765.0,5.666666666666667,1.1666666666666667,8.333333333333334,8.333333333333334,976.0,19.0,16.5,1.1666666666666667,1.0,2.4166666666666665,1.0,2.25,2.833333333333333,1.0833333333333333,4.2,12.416666666666666,0.0,13.8,100.16666666666669,73.33333333333333,0.0,2.3,30.79220524450833,8.810780935958332,16.257456679591666,4.1174956523583335,5.3094374348,1.9022765152333327,9.160751082858337,2.764357527,0.0645600473583333,0.0266512414583333,21.916666666666668
380000-7370000,4.0,110815.0,5.5,1.0,10.0,10.0,976.0,19.0,14.6,1.0,1.0,1.6,0.0,2.1,3.0,1.2,4.0,13.8,2500.0,13.88888888888889,102.9,62.2,6750.0,2.0,40.1602451752,11.85586863646,17.92614104936,4.48207755074,10.10270910159,3.3490645004500004,11.91807631362,3.966086830680001,0.21331871051,0.05863975459,20.5
380000-7380000,4.0,111848.33333333331,5.666666666666667,1.1666666666666667,8.333333333333334,8.333333333333334,976.0,19.0,15.666666666666666,1.3333333333333333,1.1666666666666667,1.5,0.0,1.5,2.5,1.3,4.222222222222222,16.7,0.0,15.75,119.8,97.2,0.0,1.875,56.59706860163636,16.543683426018184,30.98305503123636,8.171381411699999,9.330380851345454,3.1364945734636365,16.03644781906364,5.154178271272727,0.2471848998818181,0.0816291693636363,32.0
380000-7390000,4.0,112861.15384615384,5.230769230769231,1.2307692307692308,7.6923076923076925,7.6923076923076925,872.7692307692307,19.0,17.692307692307693,1.3846153846153846,1.1538461538461535,1.9166666666666667,2.1818181818181817,2.8181818181818183,2.8461538461538463,1.181818181818182,4.636363636363637,16.636363636363637,1800.0,17.2,130.36363636363637,95.9090909090909,3800.0,2.0,44.22174689755,12.749756427033333,16.443187806325,4.099813060991667,17.02347178345,5.36816713335,10.711724837233334,3.2645313116750003,0.0433624704499999,0.0172449209416666,20.363636363636363
380000-7400000,4.0,113784.23076923077,5.769230769230769,1.2307692307692308,7.6923076923076925,7.6923076923076925,854.0,19.0,15.692307692307692,1.3846153846153846,1.1538461538461535,1.6666666666666667,1.2,0.8,2.8461538461538463,1.2,3.5,8.1,1618.75,15.0,73.1,62.5,2250.0,1.875,22.6624431887,7.522500210375,3.40372593885,0.946031777475,8.225807090358334,3.0601486611083337,10.020341603225,3.1336595495333337,1.0125685560333333,0.3826602222583333,22.11111111111111
380000-7410000,4.0,114833.18181818182,5.545454545454546,1.0909090909090908,9.090909090909092,9.090909090909092,854.0,19.0,16.636363636363637,1.6363636363636365,1.181818181818182,2.272727272727273,0.0,0.3,2.5454545454545454,1.2222222222222223,4.2,8.555555555555555,2000.0,11.8,81.11111111111111,63.22222222222222,2800.0,2.0,26.00262788892,7.42424568519,18.69707183004,4.83260662955,3.47633845508,1.17042102897,3.69140500135,1.36849259828,0.13781260225,0.0527254285,20.88888888888889
380000-7420000,4.0,115833.18181818182,5.363636363636363,1.0909090909090908,9.090909090909092,9.090909090909092,854.0,19.0,14.545454545454543,1.181818181818182,1.0,1.181818181818182,0.0,0.0,2.1818181818181817,1.0,4.333333333333333,8.272727272727273,2125.0,16.375,103.9090909090909,82.36363636363636,3650.0,2.4444444444444446,28.101124727500004,8.041824341354546,12.790079316372728,3.400356030136364,8.790360462627273,2.826747774454545,5.611583339581818,1.5880560322454544,0.9091016089454544,0.2266645044818181,10.363636363636363
380000-7430000,4.0,116742.27272727272,5.818181818181818,1.0909090909090908,9.090909090909092,9.090909090909092,431.45454545454544,19.0,15.454545454545457,1.4545454545454546,1.3636363636363635,1.818181818181818,0.0,0.3636363636363636,2.5454545454545454,1.1111111111111112,4.375,14.77777777777778,0.0,15.375,102.0,52.55555555555556,0.0,1.625,32.42659024926667,9.009208786344445,25.688219348866667,6.833083653811111,1.5199269797555557,0.5228726740999999,5.218443920511111,1.6532524582777777,0.0,0.0,20.444444444444443
380000-7440000,4.0,117848.33333333331,5.25,1.1666666666666667,8.333333333333334,8.333333333333334,273.0,19.0,17.666666666666668,1.5,1.1666666666666667,2.0,0.6,0.0,2.1666666666666665,1.3333333333333333,3.7142857142857135,6.111111111111111,2400.0,9.0,64.55555555555556,63.11111111111112,8666.666666666666,1.6,16.992462276054546,4.971490434254545,5.2560716818,1.3284786744181818,3.8957670468090906,1.3005681286,7.137350944572727,2.1005302880545456,0.7032726029272728,0.2419133431545454,13.555555555555555
380000-7450000,4.0,118833.18181818182,5.636363636363637,1.0909090909090908,9.090909090909092,9.090909090909092,273.0,19.0,15.545454545454543,1.2727272727272727,1.0,1.7272727272727273,0.0,0.5454545454545454,2.727272727272727,1.181818181818182,4.5,13.363636363636363,0.0,16.875,105.0,69.72727272727273,0.0,1.875,40.5835916620909,11.520689322263635,27.29661925830909,7.087127277145455,8.624697992081819,2.793187585190909,4.662274411318182,1.6403744599818182,0.0,0.0,21.818181818181817
380000-7460000,4.0,119784.23076923077,5.538461538461538,1.2307692307692308,7.6923076923076925,7.6923076923076925,273.0,19.0,16.53846153846154,1.6153846153846154,1.3076923076923077,2.769230769230769,0.0,1.3636363636363635,2.4615384615384617,1.0,4.142857142857143,10.4,0.0,14.5,91.1,79.4,0.0,2.0,20.027028380354547,5.461206021390908,15.126043181881816,3.757631881109091,3.357073485718181,1.1898325100363636,1.5439117127909092,0.5137416302818182,0.0,0.0,18.7
380000-7470000,4.0,120848.33333333331,5.5,1.1666666666666667,8.333333333333334,8.333333333333334,273.0,19.0,14.5,1.5,1.25,2.4166666666666665,0.0,1.4545454545454546,2.5,1.1,3.7142857142857135,10.2,3000.0,12.666666666666666,71.0,50.8,6000.0,2.0,16.01575637550909,4.294192700672728,11.896928102045456,2.8852897457363635,0.2670461485545454,0.1060529601636363,3.851782124963636,1.3028499948090908,0.0,0.0,17.555555555555557
380000-7480000,4.0,121742.27272727272,5.909090909090909,1.0909090909090908,9.090909090909092,9.090909090909092,264.27272727272725,19.0,15.454545454545457,2.4545454545454546,2.272727272727273,3.1818181818181817,0.5454545454545454,0.1818181818181818,2.727272727272727,1.25,4.0,7.0,4000.0,21.0,70.25,74.75,7000.0,1.5,13.9438341055,4.0538133503500005,10.9573830508,3.018828619325,2.488506846525,0.865372138775,0.4979442080249999,0.16961259225,0.0,0.0,7.75
380000-7490000,4.0,122800.71428571428,5.428571428571429,1.2857142857142858,7.142857142857143,7.142857142857143,261.0,19.0,17.571428571428573,2.071428571428572,2.0,2.642857142857143,0.0,0.0,1.3571428571428572,1.0,5.666666666666667,12.428571428571429,0.0,21.0,125.14285714285714,147.57142857142858,0.0,3.5,31.10845401888572,10.713101651628572,0.2189918535999999,0.0763526049428571,25.134548007357143,8.926546434971428,5.297570762842857,1.5578951320571428,0.4573433951571428,0.1523074797571428,10.714285714285714
380000-7500000,4.0,123742.27272727272,4.727272727272728,1.2727272727272727,7.272727272727272,7.272727272727272,261.0,19.0,15.818181818181818,1.9090909090909087,1.818181818181818,2.4545454545454546,0.6,0.0,1.0,1.0,6.0,16.0,0.0,28.2,142.5,174.66666666666666,0.0,2.8,54.58343980337144,18.72168489047143,0.0,0.0,44.502921680942855,16.136734380700002,10.08051812292857,2.5849505096,0.0,0.0,12.833333333333334
380000-7510000,4.0,125015.0,4.222222222222222,1.1111111111111112,8.88888888888889,8.88888888888889,261.0,19.0,17.0,2.0,1.8888888888888888,2.111111111111111,0.6666666666666666,0.0,1.0,1.0,6.0,13.6,0.0,22.75,146.2,194.0,0.0,3.75,42.4476948302,13.69905908128,8.9285301324,3.14884794672,26.25969208798,8.70253852778,7.25947260984,1.84767260672,0.0,0.0,12.0
380000-7520000,4.0,125833.18181818182,5.090909090909091,1.0909090909090908,9.090909090909092,9.090909090909092,261.0,19.0,14.545454545454543,2.0,1.3636363636363635,1.818181818181818,0.6,0.0,1.0,1.0,5.5,8.0,0.0,25.0,96.0,150.5,0.0,4.0,30.11706496477778,10.690588723322222,2.0827245354888886,0.6090387881444445,19.055419544555555,7.766446530444444,8.869289545733333,2.2892019748222223,0.1096313391222222,0.0259014299666666,13.0
380000-7530000,4.0,126815.0,5.5,1.0,10.0,10.0,261.0,19.0,15.6,1.4,1.2,1.3,0.0,0.0,1.4,1.0,5.428571428571429,12.555555555555555,0.0,22.571428571428573,127.33333333333331,149.77777777777777,0.0,3.571428571428572,48.21587552721111,17.04226749808889,3.807571335111111,1.2373696446666669,36.39765820033333,13.861245763411112,7.891225205255555,1.916017203,0.1194207872,0.0276348870999999,11.333333333333334
380000-7540000,4.0,127848.33333333331,5.583333333333333,1.1666666666666667,8.333333333333334,8.333333333333334,261.0,19.0,17.666666666666668,1.4166666666666667,1.0,1.8333333333333333,1.6363636363636365,0.0,1.9166666666666667,1.2727272727272727,4.571428571428571,11.0,0.0,17.857142857142858,103.54545454545456,84.27272727272727,0.0,2.2857142857142856,31.752685898116667,9.406899099466669,24.20541444885,6.839140573675,3.60717823985,1.3251717335500002,3.9400932094666663,1.2425867922583331,0.0,0.0,16.636363636363637
380000-7550000,4.0,128765.0,5.75,1.5,5.875,5.875,261.0,19.0,15.75,1.9375,1.6875,1.9333333333333331,0.8,0.0,2.625,1.181818181818182,4.142857142857143,8.090909090909092,1500.0,14.428571428571429,94.27272727272728,80.81818181818181,6550.0,2.4285714285714284,15.24965831681818,4.6091647449,9.003508173890909,2.495669271427273,2.849153946163636,1.0165838947818182,3.3288292950909093,1.0777022379909091,0.0681669016636363,0.0192093407181818,8.909090909090908
380000-7560000,4.0,129815.0,5.3,1.1,9.0,9.0,261.0,19.0,16.6,2.3,2.2,2.9,0.0,0.0,1.7,1.0,4.666666666666667,11.0,0.0,16.333333333333332,109.66666666666669,99.33333333333331,0.0,2.6666666666666665,24.00285046025,6.9564994040000006,19.531091371825,5.47222598995,2.609968466275,0.9472587708,1.861790622125,0.537014643375,0.0,0.0,13.666666666666666
380000-7570000,4.0,130015.0,10.0,1.0,10.0,10.0,261.0,19.0,17.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,6.0,9.0,0.0,18.0,119.0,128.0,0.0,4.0,39.961133979,11.938939285,35.412289218,10.784299646,0.0,0.0,4.5488447612,1.154639639,0.0,0.0,4.0
390000-6670000,2.0,8888.5,5.055555555555555,1.2777777777777777,7.444444444444445,7.388888888888889,91.0,1.0,14.666666666666666,4.388888888888889,2.4444444444444446,1.1666666666666667,1.0,0.8333333333333334,2.333333333333333,1.1666666666666667,5.5,17.5,0.0,34.0,234.16666666666663,72.83333333333333,0.0,3.1666666666666665,169.9450618035,38.58711133933333,7.2124902271666675,2.2316471906666666,18.094463021666662,5.006903166666667,81.87940873783333,17.037425315166665,62.75869981740001,14.311135666699998,14.333333333333334
390000-6680000,2.0,200841.3333333333,5.571428571428571,1.2142857142857142,8.095238095238095,8.095238095238095,186.1904761904762,1.0,16.523809523809526,3.595238095238096,2.0476190476190474,1.0,0.0,0.05,2.119047619047619,1.1111111111111112,5.111111111111111,22.88888888888889,0.0,25.647058823529413,203.0,77.5,0.0,2.117647058823529,83.66495852205,23.114052945540003,25.348054136765,6.600707049955,36.96987439408,10.938831350515,17.057631500775,4.316505812335,4.289398490175,1.25800873272,16.444444444444443
390000-6690000,2.0,197314.85185185185,5.111111111111111,1.1111111111111112,8.88888888888889,8.88888888888889,480.3703703703704,1.0,15.74074074074074,3.851851851851852,2.2222222222222223,1.0,0.0,0.2727272727272727,2.925925925925926,1.0909090909090908,4.636363636363637,18.454545454545453,1157.0,21.2,180.0,51.36363636363637,8520.0,2.4545454545454546,74.54341989,21.812267753227275,12.952811646727271,3.4422409777545453,27.8289314083,7.9496508246,18.06839670481818,5.573413489590909,15.693280130700002,4.846962461136363,21.0
390000-6700000,2.0,156569.8,5.428571428571429,1.0571428571428572,9.428571428571429,9.428571428571429,469.2,1.0,15.542857142857144,4.285714285714286,2.4857142857142858,1.818181818181818,0.0,2.333333333333333,2.8285714285714287,1.0,4.545454545454546,21.22222222222222,0.0,21.11111111111111,182.11111111111111,64.66666666666667,0.0,1.6666666666666667,100.3071013370909,27.79081650409091,20.054008099545456,4.727818980472727,42.16484410309091,12.676680896827271,38.08824913357272,10.3863166268,0.0,0.0,27.0
